3.9	0
3.8999843374123	0.0156155999373496
3.8999373496492	0.0311998746992984
3.8998590367107	0.0467528242858462
3.89974939859679	0.0622744486969932
3.89960843530749	0.0777647479327392
3.89943614684278	0.0932237219930843
3.89923253320268	0.108651370878029
3.89899759438717	0.124047694587572
3.89873133039626	0.139412693121714
3.89843374122995	0.154746366480456
3.89810482688825	0.170048714663796
3.89774458737113	0.185319737671736
3.89735302267862	0.200559435504275
3.89693013281071	0.215767808161413
3.8964759177674	0.23094485564315
3.89599037754868	0.246090577949486
3.89547351215457	0.261204975080421
3.89492532158505	0.276288047035956
3.89434580584014	0.291339793816089
3.89373496491982	0.306360215420822
3.8930927988241	0.321349311850153
3.89241930755298	0.336307083104084
3.89171449110646	0.351233529182614
3.89097834948454	0.366128650085743
3.89021088268722	0.380992445813471
3.88941209071449	0.395824916365798
3.88858197356637	0.410626061742724
3.88772053124285	0.425395881944249
3.88682776374392	0.440134376970374
3.88590367106959	0.454841546821097
3.88494825321987	0.46951739149642
3.88396151019474	0.484161910996341
3.88294344199421	0.498775105320862
3.88189404861828	0.513356974469982
3.88081333006695	0.527907518443701
3.87970128634022	0.542426737242019
3.87855791743808	0.556914630864936
3.87738322336055	0.571371199312453
3.87617720410761	0.585796442584568
3.87493985967928	0.600190360681282
3.87367119007554	0.614552953602596
3.8723711952964	0.628884221348509
3.87103987534187	0.64318416391902
3.86967723021193	0.657452781314131
3.86828325990659	0.671690073533841
3.86685796442585	0.68589604057815
3.8654013437697	0.700070682447058
3.86391339793816	0.714213999140566
3.86239412693122	0.728325990658672
3.86084353074887	0.742406657001377
3.85926160939113	0.756455998168682
3.85764836285798	0.770474014160586
3.85600379114943	0.784460704977088
3.85432789426549	0.79841607061819
3.85262067220614	0.812340111083891
3.85088212497139	0.826232826374191
3.84911225256123	0.84009421648909
3.84731105497568	0.853924281428589
3.84547853221473	0.867723021192686
3.84361468427838	0.881490435781382
3.84171951116662	0.895226525194678
3.83979301287947	0.908931289432572
3.83783518941691	0.922604728495066
3.83584604077895	0.936246842382159
3.83382556696559	0.949857631093851
3.83177376797684	0.963437094630142
3.82969064381268	0.976985232991032
3.82757619447311	0.990502046176521
3.82543041995815	1.00398753418661
3.82325332026779	1.0174416970213
3.82104489540203	1.03086453468058
3.81880514536086	1.04425604716447
3.8165340701443	1.05761623447295
3.81423166975233	1.07094509660604
3.81189794418496	1.08424263356372
3.8095328934422	1.097508845346
3.80713651752403	1.11074373195288
3.80470881643046	1.12394729338436
3.80224979016149	1.13711952964044
3.79975943871711	1.15026044072112
3.79723776209734	1.1633700266264
3.79468476030217	1.17644828735628
3.79210043333159	1.18949522291075
3.78948478118562	1.20251083328983
3.78683780386424	1.2154951184935
3.78415950136746	1.22844807852177
3.78144987369529	1.24136971337464
3.77870892084771	1.25426002305212
3.77593664282473	1.26711900755419
3.77313303962635	1.27994666688086
3.77029811125257	1.29274300103212
3.76743185770338	1.30550801000799
3.7645342789788	1.31824169380846
3.76160537507881	1.33094405243352
3.75864514600343	1.34361508588319
3.75565359175264	1.35625479415745
3.75263071232646	1.36886317725632
3.74957650772487	1.38144023517978
3.74649097794788	1.39398596792784
3.74337412299549	1.4065003755005
3.7402259428677	1.41898345789776
3.73704643756451	1.43143521511962
3.73383560708592	1.44385564716608
3.73059345143192	1.45624475403713
3.72731997060253	1.46860253573279
3.72401516459773	1.48092899225304
3.72067903341754	1.4932241235979
3.71731157706194	1.50548792976735
